./dataset/images/bos_taurus_s_000507.png, large_omnivores_and_herbivores, cattle
./dataset/images/panthera_pardus_s_000593.png, large_carnivores, leopard
./dataset/images/raccoon_s_002740.png, medium_mammals, raccoon
./dataset/images/garden_snail_s_000513.png, non-insect_invertebrates, snail
./dataset/images/mount_s_000051.png, large_natural_outdoor_scenes, mountain
./dataset/images/caterpillar_s_000450.png, insects, caterpillar
./dataset/images/man_s_000737.png, people, man
./dataset/images/camel_s_000876.png, large_omnivores_and_herbivores, camel
./dataset/images/girl_s_001964.png, people, girl
./dataset/images/minuteman_s_000073.png, vehicles_2, rocket
./dataset/images/fin_whale_s_000110.png, aquatic_mammals, whale
./dataset/images/sweet_pepper_s_000921.png, fruit_and_vegetables, sweet_pepper
./dataset/images/manual-skunk007.png, medium_mammals, skunk
./dataset/images/nematode_s_000034.png, non-insect_invertebrates, worm
./dataset/images/shark_s_002026.png, fish, shark
./dataset/images/marine_turtle_s_000339.png, reptiles, turtle
./dataset/images/river_otter_s_000028.png, aquatic_mammals, otter
./dataset/images/computer_keyboard_s_000598.png, household_electrical_devices, keyboard
./dataset/images/castor_fiber_s_000167.png, aquatic_mammals, beaver
./dataset/images/timber_wolf_s_000489.png, large_carnivores, wolf
./dataset/images/dessert_plate_s_000192.png, food_containers, plate
./dataset/images/turtle_s_000005.png, reptiles, turtle
./dataset/images/mushroom_s_001005.png, fruit_and_vegetables, mushroom
./dataset/images/icbm_s_000392.png, vehicles_2, rocket
./dataset/images/wine_palm_s_000123.png, trees, palm_tree
./dataset/images/breakfast_table_s_000153.png, household_furniture, table
./dataset/images/pinon_pine_s_001228.png, trees, pine_tree
./dataset/images/didelphis_virginiana_s_000042.png, medium_mammals, possum
./dataset/images/armoire_s_000081.png, household_furniture, wardrobe
./dataset/images/beaver_s_001511.png, aquatic_mammals, beaver
./dataset/images/boy_s_000081.png, people, boy
./dataset/images/forest_s_001481.png, large_natural_outdoor_scenes, forest
./dataset/images/route_s_002291.png, large_man-made_outdoor_things, road
./dataset/images/kangaroo_s_001956.png, large_omnivores_and_herbivores, kangaroo
./dataset/images/chaise_s_001222.png, household_furniture, chair
./dataset/images/forest_s_000144.png, large_natural_outdoor_scenes, forest
./dataset/images/fox_s_001040.png, medium_mammals, fox
./dataset/images/flatfish_s_000465.png, fish, flatfish
./dataset/images/man_s_000985.png, people, man
./dataset/images/bitter_orange_s_000905.png, fruit_and_vegetables, orange
./dataset/images/tiger_s_001271.png, large_carnivores, tiger
./dataset/images/eagle_ray_s_000171.png, fish, ray
./dataset/images/rose_s_001917.png, flowers, rose
./dataset/images/possum_s_000350.png, medium_mammals, possum
./dataset/images/temple_orange_s_000014.png, fruit_and_vegetables, orange
./dataset/images/opossum_s_000065.png, medium_mammals, possum
./dataset/images/cycle_s_002598.png, vehicles_1, bicycle
./dataset/images/salix_alba_s_000332.png, trees, willow_tree
./dataset/images/television_system_s_001769.png, household_electrical_devices, television
./dataset/images/dolphin_s_000421.png, aquatic_mammals, dolphin
./dataset/images/lounge_chair_s_001124.png, household_furniture, chair
./dataset/images/atlantic_bottlenose_dolphin_s_000021.png, aquatic_mammals, dolphin
./dataset/images/raccoon_s_001121.png, medium_mammals, raccoon
./dataset/images/cattle_s_000366.png, large_omnivores_and_herbivores, cattle
./dataset/images/wtc_s_002253.png, large_man-made_outdoor_things, skyscraper
./dataset/images/television_s_000053.png, household_electrical_devices, television
./dataset/images/oak_tree_s_000106.png, trees, oak_tree
./dataset/images/poppy_s_001932.png, flowers, poppy
./dataset/images/missy_s_000260.png, people, girl
./dataset/images/hedgehog_s_000950.png, medium_mammals, porcupine
./dataset/images/discharge_lamp_s_001121.png, household_electrical_devices, lamp
./dataset/images/castor_canadensis_s_000795.png, aquatic_mammals, beaver
./dataset/images/worm_s_001047.png, non-insect_invertebrates, worm
./dataset/images/hedgehog_s_000483.png, medium_mammals, porcupine
./dataset/images/masked_shrew_s_000089.png, small_mammals, shrew
./dataset/images/sour_orange_s_001216.png, fruit_and_vegetables, orange
./dataset/images/crab_s_001407.png, non-insect_invertebrates, crab
./dataset/images/whale_s_000867.png, aquatic_mammals, whale
./dataset/images/minibike_s_000824.png, vehicles_1, motorcycle
./dataset/images/nile_crocodile_s_001013.png, reptiles, crocodile
./dataset/images/forest_s_001851.png, large_natural_outdoor_scenes, forest
./dataset/images/dinosaur_s_002033.png, reptiles, dinosaur
./dataset/images/keyboard_s_001222.png, household_electrical_devices, keyboard
./dataset/images/argiope_aurantia_s_000308.png, non-insect_invertebrates, spider
./dataset/images/flounder_s_001779.png, fish, flatfish
./dataset/images/adam_s_002034.png, people, man
./dataset/images/common_opossum_s_000023.png, medium_mammals, possum
./dataset/images/chalice_s_001706.png, food_containers, cup
./dataset/images/tank_s_000640.png, vehicles_2, tank
./dataset/images/plaice_s_000550.png, fish, flatfish
./dataset/images/sunflower_s_000444.png, flowers, sunflower
./dataset/images/snake_s_000451.png, reptiles, snake
./dataset/images/keyboard_s_000055.png, household_electrical_devices, keyboard
./dataset/images/orchid_s_000878.png, flowers, orchid
./dataset/images/cup_s_001227.png, food_containers, cup
./dataset/images/raccoon_s_002187.png, medium_mammals, raccoon
./dataset/images/rabbit_s_001952.png, small_mammals, rabbit
./dataset/images/seal_s_001343.png, aquatic_mammals, seal
./dataset/images/chimp_s_002067.png, large_omnivores_and_herbivores, chimpanzee
./dataset/images/opossum_s_001219.png, medium_mammals, possum
./dataset/images/poppy_s_001961.png, flowers, poppy
./dataset/images/seal_s_000038.png, aquatic_mammals, seal
./dataset/images/macoun_s_000065.png, fruit_and_vegetables, apple
./dataset/images/banded_gecko_s_000650.png, reptiles, lizard
./dataset/images/beetle_s_000229.png, insects, beetle
./dataset/images/footbridge_s_000052.png, large_man-made_outdoor_things, bridge
./dataset/images/cattle_s_001978.png, large_omnivores_and_herbivores, cattle
./dataset/images/male_child_s_000374.png, people, boy
./dataset/images/elephant_s_002362.png, large_omnivores_and_herbivores, elephant
./dataset/images/saucer_s_001505.png, food_containers, plate
./dataset/images/spider_s_000009.png, non-insect_invertebrates, spider
./dataset/images/lobster_s_000715.png, non-insect_invertebrates, lobster
./dataset/images/tram_s_000475.png, vehicles_2, streetcar
./dataset/images/spider_s_000773.png, non-insect_invertebrates, spider
./dataset/images/black_woman_s_000982.png, people, woman
./dataset/images/lion_cub_s_000553.png, large_carnivores, lion
./dataset/images/man_s_000436.png, people, man
./dataset/images/numbfish_s_000023.png, fish, ray
./dataset/images/squirrel_s_001451.png, small_mammals, squirrel
./dataset/images/divided_highway_s_001338.png, large_man-made_outdoor_things, road
./dataset/images/sorex_araneus_s_000172.png, small_mammals, shrew
./dataset/images/motorcycle_s_001856.png, vehicles_1, motorcycle
./dataset/images/streetcar_s_001848.png, vehicles_2, streetcar
./dataset/images/wardrobe_s_000359.png, household_furniture, wardrobe
./dataset/images/telephone_set_s_001471.png, household_electrical_devices, telephone
./dataset/images/step_rocket_s_000566.png, vehicles_2, rocket
./dataset/images/keyboard_s_000991.png, household_electrical_devices, keyboard
./dataset/images/shark_s_000459.png, fish, shark
./dataset/images/baby_s_000449.png, people, baby
./dataset/images/cain_s_000179.png, people, man
./dataset/images/mount_s_000197.png, large_natural_outdoor_scenes, mountain
./dataset/images/hedgehog_s_000032.png, medium_mammals, porcupine
./dataset/images/panthera_leo_s_000716.png, large_carnivores, lion
./dataset/images/butterfly_s_000777.png, insects, butterfly
./dataset/images/alp_s_002103.png, large_natural_outdoor_scenes, mountain
./dataset/images/ring_road_s_000322.png, large_man-made_outdoor_things, road
./dataset/images/rabbit_s_001665.png, small_mammals, rabbit
./dataset/images/lawn_mower_s_000052.png, vehicles_2, lawn_mower
./dataset/images/house_s_000992.png, large_man-made_outdoor_things, house
./dataset/images/lobster_s_001705.png, non-insect_invertebrates, lobster
./dataset/images/hamster_s_001834.png, small_mammals, hamster
./dataset/images/chimp_s_000280.png, large_omnivores_and_herbivores, chimpanzee
./dataset/images/garden_snail_s_000398.png, non-insect_invertebrates, snail
./dataset/images/house_s_000333.png, large_man-made_outdoor_things, house
./dataset/images/keyboard_s_001475.png, household_electrical_devices, keyboard
./dataset/images/bicycle_s_000537.png, vehicles_1, bicycle
./dataset/images/soda_bottle_s_001739.png, food_containers, bottle
./dataset/images/poppy_s_002423.png, flowers, poppy
./dataset/images/telephone_set_s_000154.png, household_electrical_devices, telephone
./dataset/images/computer_keyboard_s_000417.png, household_electrical_devices, keyboard
./dataset/images/cattle_s_001528.png, large_omnivores_and_herbivores, cattle
./dataset/images/orchid_s_001818.png, flowers, orchid
./dataset/images/computer_keyboard_s_001353.png, household_electrical_devices, keyboard
./dataset/images/goblet_s_000234.png, food_containers, cup
./dataset/images/male_child_s_000659.png, people, boy
./dataset/images/tractor_s_000753.png, vehicles_2, tractor
./dataset/images/train_s_002155.png, vehicles_1, train
./dataset/images/train_s_000511.png, vehicles_1, train
./dataset/images/spider_s_001311.png, non-insect_invertebrates, spider
./dataset/images/racoon_s_000375.png, medium_mammals, raccoon
./dataset/images/tram_s_000405.png, vehicles_2, streetcar
./dataset/images/chimpanzee_s_001180.png, large_omnivores_and_herbivores, chimpanzee
./dataset/images/spider_s_001685.png, non-insect_invertebrates, spider
./dataset/images/electric_lamp_s_000649.png, household_electrical_devices, lamp
./dataset/images/ankylosaurus_s_001671.png, reptiles, dinosaur
./dataset/images/clock_s_000835.png, household_electrical_devices, clock
./dataset/images/school_bus_s_001438.png, vehicles_1, bus
./dataset/images/sofa_s_000004.png, household_furniture, couch
./dataset/images/male_child_s_000924.png, people, boy
./dataset/images/macropus_giganteus_s_000175.png, large_omnivores_and_herbivores, kangaroo
./dataset/images/bowl_s_001230.png, food_containers, bowl
./dataset/images/salix_alba_s_000012.png, trees, willow_tree
./dataset/images/orchid_s_000499.png, flowers, orchid
./dataset/images/rabbit_s_000297.png, small_mammals, rabbit
./dataset/images/keyboard_s_000032.png, household_electrical_devices, keyboard
./dataset/images/discharge_lamp_s_000675.png, household_electrical_devices, lamp
./dataset/images/leopard_s_001332.png, large_carnivores, leopard
./dataset/images/moped_s_000169.png, vehicles_1, motorcycle
./dataset/images/motorcycle_s_001453.png, vehicles_1, motorcycle
./dataset/images/mushroom_s_001593.png, fruit_and_vegetables, mushroom
./dataset/images/boy_s_002307.png, people, boy
./dataset/images/cloud_s_001591.png, large_natural_outdoor_scenes, cloud
./dataset/images/cloud_s_000856.png, large_natural_outdoor_scenes, cloud
./dataset/images/bulldozer_s_001774.png, vehicles_2, tractor
./dataset/images/shumard_oak_s_000107.png, trees, oak_tree
./dataset/images/man_s_000926.png, people, man
./dataset/images/infant_s_000851.png, people, baby
./dataset/images/bowhead_s_001056.png, aquatic_mammals, whale
./dataset/images/lion_s_001676.png, large_carnivores, lion
./dataset/images/telephone_set_s_000659.png, household_electrical_devices, telephone
./dataset/images/fox_s_001649.png, medium_mammals, fox
./dataset/images/raccoon_s_000598.png, medium_mammals, raccoon
./dataset/images/caterpillar_s_000459.png, insects, caterpillar
./dataset/images/adam_s_002658.png, people, man
./dataset/images/raccoon_s_001641.png, medium_mammals, raccoon
./dataset/images/date_palm_s_000159.png, trees, palm_tree
./dataset/images/bartlett_pear_s_000454.png, fruit_and_vegetables, pear
./dataset/images/cichlid_fish_s_000335.png, fish, aquarium_fish
./dataset/images/gecko_s_000199.png, reptiles, lizard
./dataset/images/boy_s_001906.png, people, boy
./dataset/images/sunflower_s_001373.png, flowers, sunflower
./dataset/images/cirrocumulus_cloud_s_000515.png, large_natural_outdoor_scenes, cloud
./dataset/images/railroad_train_s_000200.png, vehicles_1, train
./dataset/images/palm_tree_s_001513.png, trees, palm_tree
./dataset/images/cattle_s_000659.png, large_omnivores_and_herbivores, cattle
./dataset/images/byway_s_000036.png, large_man-made_outdoor_things, road
./dataset/images/raccoon_s_002225.png, medium_mammals, raccoon
./dataset/images/goblet_s_000954.png, food_containers, cup
./dataset/images/carassius_auratus_s_000432.png, fish, aquarium_fish
./dataset/images/bosc_s_000204.png, fruit_and_vegetables, pear
./dataset/images/guitarfish_s_000596.png, fish, ray
./dataset/images/bed_s_001459.png, household_furniture, bed
./dataset/images/bus_s_000314.png, vehicles_1, bus
./dataset/images/colubrid_s_000836.png, reptiles, snake
./dataset/images/bee_s_002016.png, insects, bee
./dataset/images/table_s_000769.png, household_furniture, table
./dataset/images/beetle_s_000181.png, insects, beetle
./dataset/images/mower_s_000031.png, vehicles_2, lawn_mower
./dataset/images/lapin_s_002229.png, small_mammals, rabbit
./dataset/images/squirrel_s_000142.png, small_mammals, squirrel
./dataset/images/drawbridge_s_001392.png, large_man-made_outdoor_things, bridge
./dataset/images/mus_musculus_s_001086.png, small_mammals, mouse
./dataset/images/porcupine_s_001592.png, medium_mammals, porcupine
./dataset/images/dungeness_crab_s_000469.png, non-insect_invertebrates, crab
./dataset/images/safety_bike_s_000482.png, vehicles_1, bicycle
./dataset/images/navel_orange_s_000469.png, fruit_and_vegetables, orange
./dataset/images/serengeti_s_001565.png, large_natural_outdoor_scenes, plain
./dataset/images/roundworm_s_000036.png, non-insect_invertebrates, worm
./dataset/images/grey_wolf_s_001623.png, large_carnivores, wolf
./dataset/images/army_tank_s_000896.png, vehicles_2, tank
./dataset/images/red_delicious_s_000552.png, fruit_and_vegetables, apple
./dataset/images/worm_snake_s_000429.png, reptiles, snake
./dataset/images/elephant_s_002874.png, large_omnivores_and_herbivores, elephant
./dataset/images/bowl_s_000883.png, food_containers, bowl
./dataset/images/baby_s_000255.png, people, baby
./dataset/images/beetle_s_001769.png, insects, beetle
./dataset/images/lion_s_000032.png, large_carnivores, lion
./dataset/images/sweet_pepper_s_000638.png, fruit_and_vegetables, sweet_pepper
./dataset/images/grey_wolf_s_001289.png, large_carnivores, wolf
./dataset/images/trout_s_000574.png, fish, trout
./dataset/images/sunflower_s_001720.png, flowers, sunflower
./dataset/images/cup_s_000922.png, food_containers, cup
./dataset/images/leopard_s_000559.png, large_carnivores, leopard
./dataset/images/northern_spy_s_000602.png, fruit_and_vegetables, apple
./dataset/images/sunflower_s_001391.png, flowers, sunflower
./dataset/images/bed_s_001452.png, household_furniture, bed
./dataset/images/divided_highway_s_000832.png, large_man-made_outdoor_things, road
./dataset/images/plain_s_001151.png, large_natural_outdoor_scenes, plain
./dataset/images/dolphin_s_001674.png, aquatic_mammals, dolphin
./dataset/images/white_woman_s_000709.png, people, woman
./dataset/images/sunflower_s_001846.png, flowers, sunflower
./dataset/images/armchair_s_000265.png, household_furniture, chair
./dataset/images/possum_s_000343.png, medium_mammals, possum
./dataset/images/raccoon_s_002845.png, medium_mammals, raccoon
./dataset/images/bowl_s_001218.png, food_containers, bowl
./dataset/images/skunk_s_000384.png, medium_mammals, skunk
./dataset/images/orchid_s_001270.png, flowers, orchid
./dataset/images/bosc_s_000883.png, fruit_and_vegetables, pear
./dataset/images/tv_s_002465.png, household_electrical_devices, television
./dataset/images/raccoon_s_000022.png, medium_mammals, raccoon
./dataset/images/raccoon_s_000090.png, medium_mammals, raccoon
./dataset/images/mako_s_001445.png, fish, shark
./dataset/images/butterfly_orchid_s_001188.png, flowers, orchid
./dataset/images/panthera_tigris_s_000539.png, large_carnivores, tiger
./dataset/images/panthera_pardus_s_000246.png, large_carnivores, leopard
./dataset/images/bungalow_s_000578.png, large_man-made_outdoor_things, house
./dataset/images/squirrel_s_000430.png, small_mammals, squirrel
./dataset/images/tv_s_000033.png, household_electrical_devices, television
./dataset/images/bear_s_002131.png, large_carnivores, bear
./dataset/images/ankylosaurus_s_000716.png, reptiles, dinosaur
./dataset/images/lion_s_002042.png, large_carnivores, lion
./dataset/images/lift_bridge_s_000070.png, large_man-made_outdoor_things, bridge
./dataset/images/shark_s_001047.png, fish, shark
./dataset/images/golden_willow_s_000013.png, trees, willow_tree
./dataset/images/cirrocumulus_s_001438.png, large_natural_outdoor_scenes, cloud
./dataset/images/willow_tree_s_001348.png, trees, willow_tree
./dataset/images/breakfast_table_s_000858.png, household_furniture, table
./dataset/images/oxen_s_001941.png, large_omnivores_and_herbivores, cattle
./dataset/images/poppy_s_000601.png, flowers, poppy
./dataset/images/northern_spy_s_000766.png, fruit_and_vegetables, apple
./dataset/images/chimpanzee_s_000577.png, large_omnivores_and_herbivores, chimpanzee
./dataset/images/male_child_s_001502.png, people, boy
./dataset/images/syrian_hamster_s_001413.png, small_mammals, hamster
./dataset/images/opossum_s_001043.png, medium_mammals, possum
./dataset/images/world_trade_center_s_001237.png, large_man-made_outdoor_things, skyscraper
./dataset/images/field_s_001255.png, large_natural_outdoor_scenes, plain
./dataset/images/bear_s_000044.png, large_carnivores, bear
./dataset/images/squirrel_s_002376.png, small_mammals, squirrel
./dataset/images/sunflower_s_001415.png, flowers, sunflower
./dataset/images/argiope_aurantia_s_000726.png, non-insect_invertebrates, spider
./dataset/images/stone_crab_s_001783.png, non-insect_invertebrates, crab
./dataset/images/lapin_s_002654.png, small_mammals, rabbit
./dataset/images/seal_s_001016.png, aquatic_mammals, seal
./dataset/images/male_child_s_001512.png, people, boy
./dataset/images/camelus_dromedarius_s_000230.png, large_omnivores_and_herbivores, camel
./dataset/images/indian_elephant_s_000094.png, large_omnivores_and_herbivores, elephant
./dataset/images/dirt_bike_s_000124.png, vehicles_1, motorcycle
./dataset/images/lift_bridge_s_000903.png, large_man-made_outdoor_things, bridge
./dataset/images/rainbow_trout_s_000750.png, fish, trout
./dataset/images/aegean_s_000757.png, large_natural_outdoor_scenes, sea
./dataset/images/television_s_002468.png, household_electrical_devices, television
./dataset/images/garden_snail_s_000966.png, non-insect_invertebrates, snail
./dataset/images/dromedary_s_000084.png, large_omnivores_and_herbivores, camel
./dataset/images/tiger_beetle_s_000921.png, insects, beetle
./dataset/images/pickup_s_001180.png, vehicles_1, pickup_truck
./dataset/images/mushroom_s_002093.png, fruit_and_vegetables, mushroom
./dataset/images/river_otter_s_000386.png, aquatic_mammals, otter
./dataset/images/panzer_s_000067.png, vehicles_2, tank
./dataset/images/baby_s_002466.png, people, baby
./dataset/images/bear_s_001647.png, large_carnivores, bear
./dataset/images/tractor_s_001465.png, vehicles_2, tractor
./dataset/images/bowl_s_000101.png, food_containers, bowl
./dataset/images/bear_s_002027.png, large_carnivores, bear
./dataset/images/boy_s_000158.png, people, boy
./dataset/images/reclining_chair_s_000127.png, household_furniture, chair
./dataset/images/manual-beaver034.png, aquatic_mammals, beaver
./dataset/images/minibike_s_001863.png, vehicles_1, motorcycle
./dataset/images/crocodile_s_002271.png, reptiles, crocodile
./dataset/images/minibike_s_001177.png, vehicles_1, motorcycle
./dataset/images/beetle_s_001021.png, insects, beetle
./dataset/images/stingray_s_002101.png, fish, ray
./dataset/images/bear_cub_s_001016.png, large_carnivores, bear
./dataset/images/lapin_s_000097.png, small_mammals, rabbit
./dataset/images/palm_tree_s_001619.png, trees, palm_tree
./dataset/images/soda_bottle_s_000645.png, food_containers, bottle
./dataset/images/banded_gecko_s_000157.png, reptiles, lizard
./dataset/images/fin_whale_s_000867.png, aquatic_mammals, whale
./dataset/images/cain_s_000459.png, people, man
./dataset/images/bell_pepper_s_000991.png, fruit_and_vegetables, sweet_pepper
./dataset/images/rushlight_s_000226.png, household_electrical_devices, lamp
./dataset/images/pickup_s_001808.png, vehicles_1, pickup_truck
./dataset/images/surveillance_system_s_001215.png, household_electrical_devices, television
./dataset/images/pine_tree_s_000025.png, trees, pine_tree
./dataset/images/caterpillar_s_000225.png, insects, caterpillar
./dataset/images/motorcycle_s_001792.png, vehicles_1, motorcycle
./dataset/images/built_in_bed_s_000558.png, household_furniture, bed
./dataset/images/tiger_s_000274.png, large_carnivores, tiger
./dataset/images/dungeness_crab_s_000178.png, non-insect_invertebrates, crab
./dataset/images/chimp_s_000637.png, large_omnivores_and_herbivores, chimpanzee
./dataset/images/oriental_cockroach_s_001588.png, insects, cockroach
./dataset/images/valencia_orange_s_000882.png, fruit_and_vegetables, orange
./dataset/images/causeway_s_000413.png, large_man-made_outdoor_things, road
./dataset/images/mount_s_001947.png, large_natural_outdoor_scenes, mountain
./dataset/images/bulldozer_s_001897.png, vehicles_2, tractor
./dataset/images/willow_tree_s_001747.png, trees, willow_tree
./dataset/images/lady_tulip_s_000107.png, flowers, tulip
./dataset/images/tiger_beetle_s_000209.png, insects, beetle
./dataset/images/school_bus_s_000236.png, vehicles_1, bus
./dataset/images/nematode_s_001472.png, non-insect_invertebrates, worm
./dataset/images/alp_s_000837.png, large_natural_outdoor_scenes, mountain
./dataset/images/alarm_clock_s_000740.png, household_electrical_devices, clock
./dataset/images/palm_tree_s_000276.png, trees, palm_tree
./dataset/images/stingray_s_001539.png, fish, ray
./dataset/images/minibus_s_001401.png, vehicles_1, bus
./dataset/images/wolf_pup_s_001918.png, large_carnivores, wolf
./dataset/images/apis_mellifera_s_001442.png, insects, bee
./dataset/images/cattle_s_000150.png, large_omnivores_and_herbivores, cattle
./dataset/images/world_trade_center_s_000024.png, large_man-made_outdoor_things, skyscraper
./dataset/images/rabbit_s_000039.png, small_mammals, rabbit
./dataset/images/pop_bottle_s_001263.png, food_containers, bottle
./dataset/images/sea_s_000630.png, large_natural_outdoor_scenes, sea
./dataset/images/hedgehog_s_001903.png, medium_mammals, porcupine
./dataset/images/adriatic_sea_s_001411.png, large_natural_outdoor_scenes, sea
./dataset/images/caterpillar_s_001744.png, insects, caterpillar
./dataset/images/river_otter_s_000223.png, aquatic_mammals, otter
./dataset/images/fox_s_001599.png, medium_mammals, fox
./dataset/images/caterpillar_s_002191.png, insects, caterpillar
./dataset/images/pearmain_s_000139.png, fruit_and_vegetables, apple
./dataset/images/date_palm_s_000021.png, trees, palm_tree
./dataset/images/cloud_s_000031.png, large_natural_outdoor_scenes, cloud
./dataset/images/striped_skunk_s_001335.png, medium_mammals, skunk
./dataset/images/rose_s_000123.png, flowers, rose
./dataset/images/hognose_snake_s_000782.png, reptiles, snake
./dataset/images/lobster_s_001171.png, non-insect_invertebrates, lobster
./dataset/images/raccoon_s_001131.png, medium_mammals, raccoon
./dataset/images/trout_s_001341.png, fish, trout
./dataset/images/couch_s_000195.png, household_furniture, couch
./dataset/images/pickup_s_000169.png, vehicles_1, pickup_truck
./dataset/images/train_s_001419.png, vehicles_1, train
./dataset/images/pachycephalosaurus_s_001100.png, reptiles, dinosaur
./dataset/images/byway_s_001933.png, large_man-made_outdoor_things, road
./dataset/images/female_child_s_000940.png, people, girl
./dataset/images/butterfly_orchid_s_001933.png, flowers, orchid
./dataset/images/garden_snail_s_001564.png, non-insect_invertebrates, snail
./dataset/images/timber_wolf_s_001336.png, large_carnivores, wolf
